,rewards
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.1429428628537145
7,0.25015000499200085
8,0.33353333332000207
9,0.3001499769871045
10,0.27283632362618887
11,0.2500749474942596
12,0.3078307322984711
13,0.28581422999415607
14,0.26673326311095036
15,0.25003741875739577
16,0.23530579295767134
17,0.22221101595280518
18,0.2632209979179133
19,0.25003492952847267
20,0.2381046787665033
21,0.22725899777371344
22,0.21735642092803592
23,0.2082790602110815
24,0.19992788968740308
25,0.19221911818085322
26,0.18508136802286185
27,0.21426424654479043
28,0.20685512012304055
29,0.19993993679940816
30,0.1934708956289138
31,0.18740617078470054
32,0.1817090062371061
33,0.20585588751802522
34,0.19995427331171084
35,0.19438052786158247
36,0.18910806721443546
37,0.18411310572792883
38,0.17937429731278215
39,0.1748724304886431
40,0.19507808997992787
41,0.19041430673515358
42,0.18596744488617006
43,0.18172271433780937
44,0.17766663967002955
45,0.1737869172384445
46,0.17007229051733924
47,0.16651244102480836
48,0.16309789260399996
49,0.17991807414428407
50,0.17637260270403882
51,0.1729634967088193
52,0.16968303735985
53,0.16652407762122767
54,0.16347999024147836
55,0.1605446213442334
56,0.15771224890409735
57,0.15497754551811585
58,0.15233554496319582
59,0.1497816120977837
60,0.16380340255174106
61,0.17737287166746826
62,0.17453993977992185
63,0.17179553816627666
64,0.18461885459840327
65,0.1818033801069556
66,0.1940960349471706
67,0.191222517175726
68,0.20302380556272911
69,0.20010340979018867
70,0.19726528001148896
71,0.19450598847688588
72,0.1918222952585391
73,0.20282352454297367
74,0.20009915228142497
75,0.19744647535282775
76,0.19486270043252074
77,0.19234517744326124
78,0.18989139048893275
79,0.18749894946822454
80,0.19761027688152757
81,0.19518082533082168
82,0.19280991607717005
83,0.19049545832424844
84,0.18823545966614794
85,0.19775503133008607
86,0.19546238337942248
87,0.193221842363249
88,0.19103165186804255
89,0.18889013354310338
90,0.1867956828113888
91,0.19571552987903057
92,0.1935916439348258
93,0.19151294834179025
94,0.1894780160362018
95,0.1980014044949642
96,0.1959404968113126
97,0.2042250177385225
98,0.20214185923329567
99,0.20010036524528163
100,0.1980992982145621
101,0.20604073035248727
102,0.20401986424640367
103,0.2020378623107458
104,0.20971680133865564
105,0.20771749719794524
106,0.20575556461423447
107,0.2038299654887166
108,0.2112134376917273
109,0.20927231296969315
110,0.20736616486542753
111,0.20549405650523894
112,0.2036550841791064
113,0.20184837588613255
114,0.20007308995588588
115,0.20704860802213979
116,0.20525835729020186
117,0.20349845116344895
118,0.21027102234821934
119,0.2084978320452729
120,0.2151179717815458
121,0.21333329106470464
122,0.21157763097414906
123,0.20985028939795142
124,0.21625018336643342
125,0.21451237217733157
126,0.22077556121352043
127,0.22694088270214435
128,0.23301061263268685
129,0.23119500517198074
130,0.22940711845832326
131,0.22764632247473435
132,0.23353047458932547
133,0.23176443144548836
134,0.23753165011141325
135,0.2432140516250544
136,0.24881349329632146
137,0.24698568644519406
138,0.2451841806302532
139,0.24340841225786455
140,0.24165783372286556
141,0.24707391544772336
142,0.24532147839335175
143,0.24359338238961348
144,0.2488854491980467
145,0.24715592012719576
146,0.24544992372425983
147,0.2437669829756982
148,0.24210663367370272
149,0.24723490394697098
150,0.25229524505140366
151,0.2572889976942865
152,0.2555816834620927
153,0.25389654386047805
154,0.258784614059918
155,0.2570998963764895
156,0.261905934881067
157,0.2666511324896388
158,0.26494744795744907
159,0.269614949537278
160,0.27422446481527024
161,0.27877706761183646
162,0.2832738053959662
163,0.28151822227059603
164,0.28594445076649655
165,0.2841933191615904
166,0.28855112284980766
167,0.2928570431298095
168,0.29109488970525654
169,0.2953357807527339
170,0.29357914764580767
171,0.2918429424840817
172,0.29600713639438614
173,0.30012346126041756
174,0.298378460162963
175,0.30243510721296957
176,0.3064459117382269
177,0.30469365739476
178,0.30864759345938453
179,0.31255759223616675
180,0.3107994893399171
181,0.3146552509642143
182,0.312904344166323
183,0.31670730343701753
184,0.3149636835944266
185,0.3132388144791597
186,0.31153239527740617
187,0.30984413157564955
188,0.30817373519134694
189,0.3065209240089565
190,0.31022111690662757
191,0.31388276146682986
192,0.31222500465622915
193,0.3158390904902735
194,0.31418778196634395
195,0.31775548947562987
196,0.31611070093159116
197,0.31448252855110137
198,0.3179959881594223
199,0.32147430855812975
200,0.32491801421304617
201,0.32832761920453224
202,0.3317036274832863
203,0.33004440266750745
204,0.3333795918150715
205,0.33668239597266825
206,0.3350221798475264
207,0.3333779296075209
208,0.3366343031247499
209,0.33985965906789284
210,0.3382148927013831
211,0.33658564528999174
212,0.3349716982568822
213,0.33814596019679416
214,0.3412906896332106
215,0.34440629673979883
216,0.34278464685355714
217,0.34117787681313216
218,0.3395857827850156
219,0.34265387781124373
220,0.3410690519232244
221,0.3441032799461781
222,0.34252571104568375
223,0.3409622299056362
224,0.3394126486892253
225,0.33787678288418627
226,0.3408600335357
227,0.33933084470924446
228,0.3422821322475784
229,0.3452077519506136
230,0.34367871592048116
231,0.34657353051188555
232,0.3494434924715412
233,0.34791508368705215
234,0.34639968500036394
235,0.3492347619117917
236,0.3477261525521434
237,0.35053225658874754
238,0.3533148741691638
239,0.35607429887410297
240,0.35456107362151823
241,0.35306035677333475
242,0.35157199390480215
243,0.35009583312272335
244,0.34863172501379025
245,0.351344956533255
246,0.34988723289208606
247,0.3484412674671851
248,0.351123391031588
249,0.35378405319183853
250,0.35233902866911115
251,0.3549741519187129
252,0.3575884397635406
253,0.3601821382910611
254,0.358733483480375
255,0.35729614872827403
256,0.35986149981345855
257,0.36240696009596063
258,0.360971299106422
259,0.36349329978874617
260,0.36206408620826114
261,0.36064578512234857
262,0.35923827205387904
263,0.3617297841740584
264,0.3642024880782894
265,0.36279670690735133
266,0.3614014584060817
267,0.3600166246714565
268,0.3586420895536568
269,0.361081951709002
270,0.3597132521629594
271,0.35835461903815563
272,0.3607694688241255
273,0.3631666876074689
274,0.36180957131626634
275,0.36046229167048355
276,0.3591247421360492
277,0.35779681771175625
278,0.3601631956060933
279,0.36251266643226576
280,0.3648454106927906
281,0.3671616063298651
282,0.36946142877060284
283,0.37174505097131283
284,0.3704032926820906
285,0.3690709198488354
286,0.37133274288046025
287,0.3700060397903536
288,0.37224932520965487
289,0.3709282579853612
290,0.36961627279674875
291,0.37183854445089537
292,0.3705320583547736
293,0.36923446245315766
294,0.3714361209045828
295,0.37014389207185505
296,0.36886036764895846
297,0.3675854600076002
298,0.3663190826917721
299,0.36506115039821296
300,0.36381157895725963
301,0.3625702853140789
302,0.361337187510271
303,0.36350234242850427
304,0.36227393823834025
305,0.3644222120622293
306,0.3631984799863711
307,0.3653301316337273
308,0.36411104982195525
309,0.36289983554857647
310,0.3616964129209314
311,0.36050070701934345
312,0.3593126438815758
313,0.3614175717330988
314,0.3602338151993248
315,0.35905755326500677
