,rewards
0,1.0
1,0.49995000499950004
2,0.3332666755546667
3,0.5000000099980002
4,0.39996000799840015
5,0.3332666755546667
6,0.28562858285714265
7,0.3749875237466244
8,0.4444889185102216
9,0.5000900309856997
10,0.45458182907709255
11,0.41665833026708693
12,0.46158462767754127
13,0.42857142284572
14,0.39995998132800853
15,0.37492497250301104
16,0.35283526118966
17,0.33319996446934746
18,0.3683579031806346
19,0.3499049965297543
20,0.3332095117855293
21,0.3180318005061426
22,0.3041738922396584
23,0.3332333722837574
24,0.3198720256687797
25,0.3460962365956773
26,0.3332445052443934
27,0.3213107568515598
28,0.3102000276628536
29,0.29983001575786167
30,0.2901290388188047
31,0.3123813369769663
32,0.30288491606988793
33,0.2939471101232665
34,0.28552003785477664
35,0.2775611381245735
36,0.2700324509971198
37,0.2629000123195664
38,0.25613334144192046
39,0.2497050057791884
40,0.24359024909613208
41,0.23776667289420275
42,0.232213962256112
43,0.22691364907523387
44,0.22184890685442035
45,0.2170043722701885
46,0.2337405945790467
47,0.22884807896427492
48,0.24466152544292932
49,0.25984242910434113
50,0.25472196571712974
51,0.2497984449030862
52,0.245060718969389
53,0.24049846597824046
54,0.25438227826318033
55,0.26777023520144544
56,0.2806884344428629
57,0.275821345060709
58,0.27111924357708467
59,0.2665738805970626
60,0.2786695344973519
61,0.2903750012545004
62,0.2857372424322696
63,0.29696804649297465
64,0.292370008923872
65,0.28791130775827284
66,0.28358570405273564
67,0.29419194447223596
68,0.3044907529653537
69,0.3001108059671534
70,0.2958542397436291
71,0.2917159134291683
72,0.2876909678494247
73,0.283774806488125
74,0.2799630779765302
75,0.2895084723923121
76,0.29880592977585335
77,0.2949455152590266
78,0.303940040204985
79,0.3001107006117058
80,0.296375914604802
81,0.30502637880308975
82,0.3134683934669111
83,0.3097055716768482
84,0.3060312889272587
85,0.30244245664696195
86,0.2989361282680499
87,0.2955094911575194
88,0.30349496732086756
89,0.3000927037290027
90,0.2967652171572174
91,0.30447883424337585
92,0.301174659471159
93,0.2979407882944286
94,0.3054005605067281
95,0.30218899109316005
96,0.2990436416182544
97,0.2959624849410301
98,0.29294357582519226
99,0.2899850468438977
100,0.297085421260191
101,0.2941433067230024
102,0.29125832258481305
103,0.2981435706546861
104,0.3048976664604046
105,0.30199096960466315
106,0.29913860554652516
107,0.3056977384224653
108,0.30286277772773
109,0.3000793637950934
110,0.3064545616170413
111,0.30368788004585295
112,0.30991919758721304
113,0.3071697764927699
114,0.30446817347015126
115,0.301813151845084
116,0.29920351722275723
117,0.3052122178668086
118,0.3026170296026
119,0.30006509650023866
120,0.30591936583147333
121,0.3116776588902763
122,0.3173423165613456
123,0.3147515011960376
124,0.31220214098360355
125,0.3096932488965919
126,0.30722386899502996
127,0.31270520063029333
128,0.31024997298569046
129,0.307832520152653
130,0.3054519770591583
131,0.31078292484065023
132,0.30841523493692724
133,0.3060828857560629
134,0.30378509194865827
135,0.30152109126382604
136,0.3066891205017853
137,0.3117822461145463
138,0.3095081162349781
139,0.30726647600193013
140,0.3050566341463252
141,0.3028779188714545
142,0.3007296771721254
143,0.30565548415130084
144,0.30351701893321115
145,0.3083569465665434
146,0.30622850941888335
147,0.31098539136846165
148,0.30886720304292914
149,0.3135437392616005
150,0.3114359923958887
151,0.31603475722921304
152,0.3139376188217384
153,0.3184610685151629
154,0.3163746821757333
155,0.31431504650694847
156,0.318750943436325
157,0.3167016975664502
158,0.31467823050510874
159,0.3190299471720599
160,0.32332760066370375
161,0.3275721921499592
162,0.3255298191369528
163,0.32970983312177343
164,0.33383917575664773
165,0.3317947355513693
166,0.33586274363770036
167,0.3338299929432027
168,0.3378384120227782
169,0.3358173574750889
170,0.33976786159596223
171,0.33775849982820066
172,0.3357723699531813
173,0.3338090714210262
174,0.3376824903686902
175,0.33573007214801925
176,0.3395494398658761
177,0.34332588888448373
178,0.34706013851165707
179,0.345097312166927
180,0.34878106946747295
181,0.3468297989124845
182,0.3504643803846183
183,0.3540594511513887
184,0.35211019050035613
185,0.35565829836393176
186,0.3591684541981968
187,0.3572220400427799
188,0.3552962252757025
189,0.35339068464346085
190,0.35684079478965525
191,0.35494652955897704
192,0.3583533486490985
193,0.35647029129792557
194,0.35983487195110586
195,0.3579629519983764
196,0.3612863097888089
197,0.35942545411605353
198,0.36270856926164546
199,0.3608587024084521
200,0.3590272446320058
201,0.3622645757297415
202,0.36547000762414417
203,0.36364187897003886
204,0.3668098123490177
205,0.36499243478541704
206,0.3681237235369735
207,0.36631701473622225
208,0.36941248454315
209,0.3724784694142866
210,0.37067584282299926
211,0.373707420604265
212,0.3719154725780335
213,0.3701402742498203
214,0.3731329860884739
215,0.3760979833834734
216,0.37432711200933494
217,0.372572489699333
218,0.37083389386354343
219,0.36911110595913166
220,0.3674039113987896
221,0.36571209946164696
222,0.3640354632065801
223,0.36693836516970596
224,0.3698154592643653
225,0.3681420186302215
226,0.3664833244649388
227,0.3693254488746343
228,0.36767562825545674
229,0.3704882941892664
230,0.36884728251627613
231,0.3672204200004193
232,0.369999697253862
233,0.3727552157216337
234,0.37113162194589266
235,0.36952178996091245
236,0.36792554556680535
237,0.3663427174914128
238,0.36477313732905575
239,0.36748366928360343
240,0.3659219571071538
241,0.3686057587786489
242,0.37126746725429766
243,0.37390735417176235
244,0.3765256867338045
245,0.3791227277984254
246,0.3816987359668165
247,0.3801213043744308
248,0.3826730179400608
249,0.3852043135962253
250,0.38363095359205046
251,0.3861387601087637
252,0.38457374086190405
253,0.38302104721948355
254,0.3814805341743859
255,0.38395875146945674
256,0.38242618091180525
257,0.3809054933508848
258,0.38335801201056624
259,0.3857916609410203
260,0.3842747727855158
261,0.3866867318602961
262,0.38908034486115123
263,0.3875674605038841
264,0.3899400674248111
265,0.38843494205493084
266,0.3907869072582552
267,0.389289473090148
268,0.3916211517086386
269,0.3901313413987889
270,0.38865252866017874
271,0.3909615815525393
272,0.39325371415112614
273,0.3955291117146392
274,0.3940510603969672
275,0.3963074481142429
276,0.39483688973693937
277,0.39337691361172183
278,0.39561218665522946
279,0.3941595048391135
280,0.39271716508704524
281,0.39493172178926456
282,0.3971306237811891
283,0.39931403642948615
284,0.39787277200113097
285,0.39644158906356125
286,0.3950203822353341
287,0.3971818623195137
288,0.3993283799437445
289,0.40146008989210435
290,0.40004011263122313
291,0.40215513209284504
292,0.40074212610838156
293,0.40284071526858944
294,0.4049250726213851
295,0.40699534240806945
296,0.4055840305556386
297,0.4076385355338238
298,0.4096792939505336
299,0.4117064432713924
300,0.41372011913523893
301,0.415720455384371
302,0.4177075840941915
303,0.41968163560226907
304,0.4216427385368272
305,0.4202223730969558
306,0.42216927000779797
307,0.42410352077317703
308,0.4226883161576393
309,0.4212822447902064
310,0.4232013474555097
311,0.4218023168579263
312,0.4204122286436
313,0.42231641862125385
314,0.4242085145440721
315,0.4228233577186484
316,0.4214469429518839
317,0.42007918777151987
318,0.4187200107394323
319,0.4205950652655176
320,0.42245843323476273
321,0.4211038910320221
322,0.4197577389764681
323,0.4184198993815454
324,0.4202679738889018
325,0.42210470653732923
326,0.4239302013805895
327,0.42574456120349635
328,0.4275478875412001
329,0.42934028069812197
330,0.43112183976654533
331,0.4297798293492516
332,0.4315496743480664
333,0.4302141120227756
334,0.43197239858058645
335,0.4337202152445927
336,0.43545765521860713
337,0.43718481060343894
338,0.4389017724131621
339,0.44060863059109684
340,0.44230547402550985
341,0.443992390565039
342,0.44265318373061524
343,0.44432957835739917
344,0.4429968604475355
345,0.44466286649673326
346,0.4433365739109453
347,0.44499232221844665
348,0.4466385781787189
349,0.44531741973874883
350,0.44695365988460906
351,0.44858059940548967
