,rewards
0,1.0
1,0.49995000499950004
2,0.3332666755546667
3,0.5000000099980002
4,0.39996000799840015
5,0.3332666755546667
6,0.28562858285714265
7,0.24990001500099934
8,0.3333111422189614
9,0.2999500249966985
10,0.2726545672705439
11,0.2499083541664704
12,0.23066156000245913
13,0.28568576570970744
14,0.26661337510612676
15,0.24992503499649382
16,0.29411771528045716
17,0.27775005239222933
18,0.31583166312882177
19,0.30001006096748445
20,0.3334096164586407
21,0.31822279040057355
22,0.34793053036170973
23,0.33340006047703963
24,0.32003203032159955
25,0.3076923122343242
26,0.33340005324621863
27,0.35727152274697416
28,0.34491729229737805
29,0.33338667943989336
30,0.35495490179973976
31,0.3751751060840914
32,0.39416983939072153
33,0.3825383141890099
34,0.37157145005557707
35,0.3612138585680658
36,0.351416139241671
37,0.34213409164261954
38,0.3590666206455734
39,0.375152519016886
40,0.3659658134253592
41,0.35721657239583615
42,0.3488742751449204
43,0.34091117550588806
44,0.333301993637946
45,0.3478607381224471
46,0.3404253522281216
47,0.35423116661454906
48,0.3469672080591363
49,0.33999381012345786
50,0.3332938810063521
51,0.32685164366059277
52,0.320652511759499
53,0.3146829794450329
54,0.32721068668832975
55,0.3392909713872507
56,0.33330510659466006
57,0.32752565312859727
58,0.3219421154978819
59,0.3165446979107456
60,0.31132424692242117
61,0.3224998058647243
62,0.317348961909993
63,0.32808271495730734
64,0.3230029204576571
65,0.33332726144862607
66,0.32831932463466357
67,0.323458682250582
68,0.3187389301907333
69,0.3141540302983634
70,0.30969828459456367
71,0.3193540318174367
72,0.31494774974791573
73,0.3106605584689854
74,0.3199199244992836
75,0.3289356184955388
76,0.32463118307856964
77,0.32043711995301105
78,0.31634923776602336
79,0.31236355473240884
80,0.3084762856983375
81,0.3046838301516297
82,0.3009827610987648
83,0.2973698147363901
84,0.2938418808518987
85,0.2903959938937352
86,0.28702932465754216
87,0.28373917253916014
88,0.2805229583098976
89,0.28858849747100307
90,0.2853885717874595
91,0.2932269766233829
92,0.29004490591853394
93,0.2869305407762128
94,0.2838817431260224
95,0.2808964639838323
96,0.2883812896925027
97,0.2854099911505431
98,0.2824987207433925
99,0.27964567762700515
100,0.27684913227789154
101,0.2741074229970128
102,0.2714189526173314
103,0.2687821854013113
104,0.2661956441157036
105,0.26365790727191024
106,0.2706128030508842
107,0.26808022621445354
108,0.2655941204673989
109,0.263153218416372
110,0.26986475648807706
111,0.267428408846361
112,0.27398421345673935
113,0.27155358643560945
114,0.2779603789761105
115,0.27553651046899436
116,0.2731540774536032
117,0.2708120264852304
118,0.2685093395290754
119,0.27467791250388557
120,0.27238050102876316
121,0.27012075385932066
122,0.2678977523539543
123,0.2657106075046605
124,0.2716580554263595
125,0.2694749802447324
126,0.26732628600434766
127,0.2731232923201173
128,0.2788304176999204
129,0.2766577845270022
130,0.2745183231799986
131,0.27241127975377327
132,0.2703359230170286
133,0.2758539105204843
134,0.28129014520558326
135,0.27919379124266513
136,0.2845270196553895
137,0.28243685794845336
138,0.28037677240555825
139,0.2783461185374727
140,0.28353620947503927
141,0.28151119312916983
142,0.2866072649100782
143,0.28458834315737574
144,0.28259727051228434
145,0.28758257150177485
146,0.29250004048160483
147,0.29049449804910676
148,0.29532709248230593
149,0.3000952475877099
150,0.30480024361686986
151,0.30944332713050676
152,0.3073899280298773
153,0.30536319851685473
154,0.30336262240587
155,0.30789781207792033
156,0.3123752239776251
157,0.31036696752923215
158,0.314773163442738
159,0.31277438902371973
160,0.3108004462056731
161,0.30885087514413295
162,0.3069252272791609
163,0.3112205428093337
164,0.3154637892705633
165,0.31353188043262525
166,0.3116231103393891
167,0.3097370657989824
168,0.30787334339922195
169,0.31201386051367513
170,0.3161059458906918
171,0.3142365189259067
172,0.3182690313205653
173,0.32225518840168443
174,0.3261957848317883
175,0.3300915972128891
176,0.3281936621454271
177,0.3263170544049921
178,0.3244614165503458
179,0.3226263990833887
180,0.3264365528572722
181,0.33020483226341324
182,0.3283673994421434
183,0.33208477329410446
184,0.33025649338437685
185,0.328447874628544
186,0.3321062636555158
187,0.33572572913902343
188,0.33930688891309685
189,0.3374871030059381
190,0.33568637472900553
191,0.3392128386899391
192,0.3374213022864948
193,0.3409029878690726
194,0.3391206372144167
195,0.3373564761042332
196,0.3356102275403793
197,0.33388162012063427
198,0.3321703878980985
199,0.33047627024481024
200,0.33387428845302164
201,0.33723865840936135
202,0.33554360508387315
203,0.33886730265032
204,0.33718034525379464
205,0.33550976836702284
206,0.33385533459130873
207,0.3322168110933161
208,0.33547885654333576
209,0.33384772196877494
210,0.33223205064686484
211,0.3306316237579887
212,0.3338412826368228
213,0.3322478171035998
214,0.3306691767572457
215,0.3291051556923834
216,0.3322640890749909
217,0.3307066331365898
218,0.33382986604487397
219,0.3322789882398232
220,0.33074214778154176
221,0.3292191549761504
222,0.3277098235323506
223,0.32621397048547435
224,0.3247314161235586
225,0.32326198391538324
226,0.32631108274653847
227,0.3293334305239672
228,0.33232937769816323
229,0.33085113083433143
230,0.3293856848911357
231,0.33234354128201055
232,0.3352760038131659
233,0.3381833980469142
234,0.3410660440040819
235,0.3395866253984949
236,0.33811969364552996
237,0.34096712499154685
238,0.33950626550164803
239,0.3423246119513065
240,0.3408698193728364
241,0.3394270521910218
242,0.33799616194417115
243,0.3407757465534852
244,0.3393506152418486
245,0.337937072671874
246,0.3365349780896096
247,0.33514419301132853
248,0.33376458117794217
249,0.33649642162985277
250,0.3351220081234263
251,0.33375850494174686
252,0.3324057827133702
253,0.33106371410419755
254,0.3337541800256985
255,0.3324169296610106
256,0.3310900881778731
257,0.32977353454277497
258,0.3284671495914485
259,0.3271708159929226
260,0.3258844182144017
261,0.32460784248694996
262,0.32724373434332926
263,0.3298596527365563
264,0.33245582378131794
265,0.33117258121011395
266,0.3337447667782507
267,0.3324659091504273
268,0.3311965620250952
269,0.3299366197299996
270,0.32868597815262385
271,0.33122152406799615
272,0.3299749628828985
273,0.332487666087692
274,0.3349820905320126
275,0.33373470906934527
276,0.33249633624906605
277,0.33126687485560463
278,0.33004622906716224
279,0.3325062889275543
280,0.3349488349068231
281,0.33372738891065923
282,0.33614871593183693
283,0.33493128577693715
284,0.3337224012797882
285,0.33611905970448325
286,0.3349141036253855
287,0.33729033230659977
288,0.3396501119690458
289,0.3419936127749972
290,0.3407839703578951
291,0.3395826154928611
292,0.3419030476895013
293,0.34070571001404676
294,0.34300694677972227
295,0.3452926301543103
296,0.34756291724278177
297,0.3498179630413163
298,0.3486127969472724
299,0.3508496473791693
300,0.3530716305746831
301,0.35186698070653993
302,0.3506702847313971
303,0.35287160191955175
304,0.3516791227968811
305,0.35049444006363073
306,0.3526754838113337
307,0.35484236050358475
308,0.3536582756710479
309,0.3558083294042985
310,0.3546284231250288
311,0.3534560827775614
312,0.3522912358449721
313,0.35113381073411903
314,0.34998373676097966
315,0.3488409441362658
316,0.3477053639513113
317,0.3465769281642256
318,0.34869109534348214
319,0.34756631068099764
320,0.3496645393391477
321,0.34854339856392375
322,0.34742920222801077
323,0.3495090567981218
324,0.3483984294274949
325,0.3504628623456924
326,0.34935579648929327
327,0.3482554834324921
328,0.35030214763935325
329,0.35233640336012656
330,0.3512364341607764
331,0.35325592698950514
332,0.3552632862904301
333,0.35416381550193915
334,0.3530709111510245
335,0.3519845146087727
336,0.3509045679421625
337,0.34983101390377047
338,0.35181446307149916
339,0.3507442451241142
340,0.3496803065257659
341,0.35164739602693373
342,0.35360301116090526
343,0.35554725199484843
344,0.35448082694997957
345,0.35641158599029404
346,0.35534851983477705
347,0.35429156569927145
348,0.35324067104491647
349,0.3521957839332955
350,0.35115685301788263
