,moves
0,2.0
1,1.4999500049995
2,10.001666559999112
3,9.501099800013002
4,7.800199752039999
5,6.666266424514885
6,5.856314080102846
7,5.373937358882105
8,5.109955496451523
9,4.798680004181952
10,4.817000127460293
11,4.999116938500847
12,4.691123310957428
13,4.5701717087747245
14,4.865907183264169
15,5.187269481933566
16,6.5313427455765005
17,6.891323786429257
18,6.686148447648454
19,7.303011425872415
20,7.002267417793124
21,8.049815380463377
22,7.7426269336394125
23,7.711612931264932
24,7.442503669771653
25,7.194095162094058
26,7.038354132329779
27,6.8221159114798855
28,6.793687646756712
29,6.600004202163434
30,6.4188164999032225
31,6.374340912769708
32,7.092563086573971
33,6.91277814616848
34,6.829272674964677
35,6.666781113711612
36,6.567321773126256
37,6.499510422880185
38,6.357960878277733
39,6.248586459574901
40,6.12005948419394
41,6.069374664072286
42,5.950986454812247
43,5.837979560180098
44,5.729995225867301
45,5.735891344467749
46,5.634663537358001
47,6.144663904719652
48,6.039166057812025
49,6.259458509116935
50,6.254345611269524
51,6.230100365251173
52,6.301601015601156
53,6.29598616169333
54,6.199174668313933
55,6.24946495493007
56,6.280348376471283
57,6.188788039942959
58,6.270807823040006
59,6.668632006391698
60,6.591636988838877
61,6.971498686314076
62,7.339301130287874
63,7.333966084506102
64,7.251378827262388
65,7.156044048684006
66,7.09360329330924
67,7.151436006697969
68,7.120043296959607
69,7.233392527999661
70,7.457015294959365
71,7.408659532415549
72,7.36162860785415
73,7.3430935895934795
74,7.647426370991022
75,7.612329936176493
76,7.709004625336178
77,7.6223278352586386
78,7.844018370063019
79,7.757790604534209
80,7.872807077631318
81,7.788311715973259
82,7.985239061191555
83,7.913393259740556
84,7.843237987014388
85,7.9271654136008545
86,7.85844957083651
87,7.779832717275547
88,7.702982579657303
89,7.639050547547874
90,7.565435457037979
91,7.690858508603806
92,7.618249961137645
93,7.547186320433937
94,7.647627758476693
95,7.577721803011234
96,7.509257251260575
97,7.668864073853952
98,7.600839592478036
99,7.827055733370176
100,7.9087877646726366
101,7.85027149583028
102,7.783083413844203
103,7.717187455597064
104,7.68141626486175
105,7.6177199700542735
106,7.564659500887783
107,7.503222996762452
108,7.57274614158861
109,7.5491017125525905
110,7.5441002425846895
111,7.638496439581697
112,7.588037369914526
113,7.653791949059777
114,7.59527087759662
115,7.572639611331931
116,7.688739603471153
117,7.880038629663374
118,8.034110807457816
119,7.974792994977791
120,8.15901226056788
121,8.116211607404729
122,8.29630770829594
123,8.342873239765106
124,8.364394894836476
125,8.305213775773444
126,8.310753745224183
127,8.252910144690219
128,8.195963392748867
129,8.358067443075836
130,8.301165733586544
131,8.467713399943303
