,moves
0,19.0
1,13.999500049995
2,10.999066773324444
3,12.749825132477751
4,11.5994001199808
5,12.833450170512725
6,11.42782865141029
7,10.373612561270376
8,9.442466745258955
9,8.697550137135876
10,8.179072971106132
11,7.747008697759723
12,8.921724064754287
13,8.998843930063922
14,8.464840860529556
15,8.060182005765709
16,7.644212428476943
17,7.330111775917594
18,7.049074383661178
19,7.046616000081431
20,6.805820066113804
21,7.452365729620715
22,7.911968033273108
23,7.62330654890476
24,7.999275049429945
25,7.767956444340328
26,7.590905991784063
27,7.354880453331187
28,7.204291354353383
29,6.996881394749476
30,7.126401987194788
31,7.216480555363349
32,7.0274989840387105
33,7.439812361311077
34,7.398534857964487
35,7.220175056188855
36,7.105705221413677
37,7.340632586084476
38,7.409080905557467
39,7.599594860722432
40,7.927742935389058
41,8.455430194798227
42,8.631623151141623
43,8.891107796559872
44,9.362261021643821
45,9.223327753996532
46,9.432300262086219
47,9.255800494149035
48,9.10701111861339
49,8.94407521779643
50,9.359003958659825
51,9.332735771469956
52,9.250560261384956
53,9.096961008965165
54,8.985507564350206
55,8.895990163353567
56,8.756686929529774
57,8.656866964069808
58,8.611573667096017
59,8.483964262799741
60,8.41001478324174
61,8.500726862180649
62,8.508701062403192
63,8.642215113890021
64,8.52388860496152
65,8.470148598289102
66,8.38796462562463
67,8.397025575919153
68,8.464189944079957
69,8.399974807316202
70,8.38011852303679
71,8.290875210532155
72,8.190279478176887
73,8.146852152955043
74,8.440388664344269
75,8.368266452291062
76,8.271845677842954
77,8.17789727916182
78,8.086327368560278
79,8.009645749533156
80,7.934857543694254
81,7.849599323932974
82,7.8757207672320515
83,7.889216425752472
84,7.914258324847096
85,7.833174741670018
86,7.765548567876088
87,7.72238493777575
88,7.6461859769555955
89,7.5941009307685965
90,7.565337032460747
91,7.570104748414128
92,7.813511795796993
93,8.05173982216025
94,8.284952375536207
95,8.208344362146342
96,8.226992900927813
97,8.162833901753324
98,8.089770774967022
99,8.018168957963901
100,8.017987262629566
101,8.027712391308269
102,8.105905308741601
103,8.075732215760512
104,8.00764112008524
105,7.969434865580486
106,8.120846703758685
107,8.06356369864393
108,8.007331798321779
109,7.9429319895886294
110,7.879692584135524
111,8.061339362177877
112,8.212923931991996
113,8.148935107273735
114,8.103649471401921
115,8.08530523931199
116,8.041335026163624
117,8.058128819767054
118,8.006617170181046
119,8.19208472879804
120,8.140294010056978
121,8.081056072255734
122,8.154455933223023
123,8.161359042092927
124,8.10335492220949
125,8.086452121658915
126,8.029947362498188
127,8.203777174411087
128,8.170770911932685
129,8.192816128596009
130,8.152658829540707
131,8.097759168956177
132,8.264620699431706
133,8.217245338873616
134,8.16306478054145
135,8.146944239164423
136,8.094064164579354
137,8.086027068403023
138,8.04163577872378
139,8.128245301879232
140,8.091363272764443
141,8.040716737817696
142,7.990778593281768
143,7.941534081023048
144,8.004910055940593
145,8.018774129024541
146,8.060059605074558
147,8.210491999395094
148,8.21586950803766
149,8.194109391465165
150,8.1793598474182
151,8.184840719251216
152,8.157071019872422
153,8.109881942612336
154,8.076404733197467
155,8.147518598213942
156,8.107748498645352
157,8.062052871526785
158,8.016932079687681
159,8.042224115963133
160,8.004091182713829
161,8.14206584724851
162,8.11000568839133
163,8.109323930577668
164,8.09016884744111
165,8.150856923338411
166,8.107322779960567
167,8.070359273713867
168,8.03985035761473
169,8.08148813942621
170,8.098847209648497
171,8.133746186694042
172,8.26232687370992
173,8.219863237725896
174,8.177884949122955
175,8.136383734934306
176,8.118350398957837
177,8.1062376947403
178,8.128380002759748
179,8.127653939396106
180,8.17193504071381
181,8.165378600191406
182,8.125506676674814
183,8.246578330191163
184,8.212188034146141
185,8.172691161834933
186,8.149959750552517
187,8.268370003849663
188,8.272314284136664
189,8.388845181542136
190,8.34942055661937
191,8.34225724883817
192,8.435515773673302
193,8.459500998338006
194,8.430956968145408
195,8.511949680547648
196,8.483418334937085
197,8.444873942075064
198,8.406716980401665
199,8.37404178498524
200,8.483799507555444
201,8.451052084827248
202,8.448784974229783
203,8.411525180086393
204,8.518997447231435
205,8.565971548631557
206,8.671664985791839
207,8.64873699255387
208,8.635798211526744
209,8.598672132716523
210,8.673207563444524
211,8.63624421904547
212,8.661963728626864
213,8.630165355755475
214,8.617668403377053
215,8.614746914281953
216,8.611852355520835
217,8.580859933969638
218,8.573482909164655
219,8.538298679874709
220,8.503432911024229
221,8.491905168528016
222,8.590510742762357
223,8.610638146541438
224,8.5942287716594
225,8.577964636874803
226,8.552832658102691
227,8.568297568222755
228,8.552357559427387
229,8.54990059689343
230,8.516459661771497
231,8.487717728558634
232,8.520712970343256
233,8.544678477240044
234,8.520527760940329
235,8.518269903649058
236,8.524670617826509
237,8.522413467176776
238,8.614433294916399
239,8.586209310918445
240,8.677212477748352
241,8.767463407321738
242,8.764228085041847
243,8.744224311197673
244,8.716019823830846
245,8.700540988738384
246,8.668591588468535
247,8.636899896825613
248,8.609579281324596
249,8.611180167561516
250,8.592345886138357
251,8.577729791323007
252,8.551070272032161
253,8.520583274197682
254,8.502401460023483
255,8.564495571617156
256,8.538293401200695
257,8.508317971750644
258,8.510265750863462
259,8.484572234057676
260,8.455143762371257
261,8.437691782247404
262,8.494524940900892
263,8.465383531683
264,8.471328744288282
265,8.442490244787555
266,8.42540525548657
267,8.431438855711049
268,8.403065794627333
269,8.386315594115532
270,8.377270143200798
271,8.349406272390063
272,8.325510109754351
273,8.316789067432259
274,8.3156052595034
