,moves
0,1.0
1,3.0001999800019994
2,2.3333333155591105
3,3.25027497750125
4,3.4002799600016003
5,5.834783317189616
6,5.143685548553154
7,4.625362246259391
8,8.559022383541642
9,8.402979809797445
10,7.8203085307346365
11,10.087774872677223
12,10.003999445717081
13,11.005013789391482
14,10.737638944256153
15,10.128123271976516
16,9.767068437280217
17,9.55743092462821
18,10.318935020802048
19,10.052482718371529
20,9.620549511870202
21,9.6833835561952
22,9.4793099396725
23,9.250479925863667
24,9.160244538773117
25,8.884161551218325
26,8.814196219272329
27,8.605985269968079
28,8.342974957534173
29,8.130928793907824
30,7.900208145046491
31,8.122765051662913
32,8.179833163936857
33,8.35157998590699
34,8.169488644584103
35,7.969638428578956
36,7.970461968839207
37,7.786349309922172
38,7.997756949021661
39,7.8723251756796975
40,8.218282573604073
41,8.165249508230028
42,8.138036723268959
43,8.180536271539378
44,8.064906026783929
45,7.954303217148537
46,7.97665457289774
47,7.914349054235431
48,7.793067838856212
49,7.857521232701343
50,7.742092728144773
51,7.631103819184388
52,7.5053370132886315
53,7.68209751082264
54,7.5599476752342
55,7.4780714250633045
56,7.399068055264235
57,7.288109311099104
58,7.368435901465342
59,7.295198286292246
60,7.224361932732326
61,7.188265863171031
62,7.121372477470294
63,7.056569537284431
64,6.978277286728228
65,6.917607761694863
66,6.858749293151987
67,6.801621981548535
68,6.716967530144246
69,6.649116314391187
70,6.568993115830889
71,6.491095598539046
72,6.4291297799278695
73,6.368838742506723
74,6.363884415629039
75,6.319290030904926
76,6.315111817175448
77,6.246443384681577
78,6.192270633806656
79,6.152051226313474
80,6.125269606098689
81,6.062258742550396
82,6.195122162496389
83,6.204783780472611
84,6.202354268120242
85,6.141346202584149
86,6.174487643923068
87,6.126636437844385
88,6.147871216571863
89,6.146213538815726
90,6.0891513169317415
91,6.1649547922178725
92,6.152312815823078
93,6.107727242935116
94,6.064080341033337
95,6.010826851569766
96,5.958671405570843
97,5.907580389461096
98,5.85752154778931
99,5.8084639153223225
100,5.760377753172837
101,5.832073623558513
102,5.804296389484494
103,5.8450566003012465
104,5.798431713651582
105,5.762219926113176
106,5.726685019522743
107,5.710525538393417
108,5.694662572923961
109,5.715849423160542
110,5.672895306056377
111,5.739044641278981
112,5.705583821348596
113,5.663838645442075
114,5.622819503762853
115,5.634828785250165
116,5.60340015138769
117,5.563930128158048
118,5.5251234971848655
119,5.529128073756974
120,5.491246357261836
121,5.462281970883768
122,5.458477548222807
123,5.462898593307263
124,5.4267509147015325
125,5.391177038410756
126,5.396031568466914
127,5.3612496153547315
128,5.32700694654382
129,5.301083068804019
130,5.275554997576856
131,5.242738317266587
132,5.218033617746353
133,5.261758969245905
134,5.252286822710143
135,5.2355013416440865
136,5.211561942295109
137,5.2100077887705485
138,5.201182030084012
139,5.1707545932220835
140,5.140758779199402
141,5.139753479632087
142,5.117483948146624
143,5.08847952667139
144,5.059875193636322
145,5.038611824814955
146,5.224713097328893
147,5.195746122254726
148,5.167167993828981
149,5.152503895033918
150,5.138034037179717
151,5.157148467034663
152,5.202556152228037
153,5.174847226830106
154,5.1474958640281265
155,5.120495187618296
156,5.11324637584721
157,5.241098068740013
158,5.214000890821622
159,5.269791003526505
160,5.242844029663718
161,5.247593473838786
162,5.227345121179023
163,5.201146243561364
164,5.17526495638737
165,5.174191629020674
166,5.154867271818737
167,5.129720662102937
168,5.104871673226319
169,5.080315053056391
170,5.056045672317559
171,5.032058521019708
172,5.008348705010646
173,5.066771005582887
174,5.072197057956784
175,5.071779627810259
176,5.082866359775185
177,5.059520574960728
178,5.036435664292028
179,5.0136072798666165
180,4.991031169868269
181,4.9742977185381045
182,4.9577471665343396
183,4.94137653180271
184,4.919677435339215
185,4.898211688962147
186,4.882423211135685
187,4.861383491730641
188,4.969952506832535
189,4.964750414095187
190,4.943595714795416
191,4.9279698359801944
192,4.923068807620308
193,4.918218311565561
194,4.897732603838688
195,4.877455960299478
196,4.857385197229295
197,4.837517195227053
198,4.817848897593194
199,4.803477455298416
200,4.870453459133805
201,4.850905140986649
202,4.831549443166723
203,4.812383533022113
204,4.7934046331721625
205,4.779564570187275
206,4.765858246436768
207,4.752283732989345
208,4.738839137831057
209,4.725522604986313
210,4.73169049663884
211,4.71371421229133
212,4.695906744508263
213,4.678265726702245
214,4.675043018872121
215,4.681309888523663
216,4.6686848409654065
217,4.6561756376240115
218,4.65311361811731
219,4.636142300072012
220,4.6193245932756195
221,4.6072631957872705
222,4.590725410287342
223,4.574335307947477
224,4.567180379314464
225,4.555563709826208
226,4.5440494071930315
227,4.555067455175632
228,4.552587902966669
229,4.536785502461418
230,4.538837228277001
231,4.554103264497145
232,4.556061720006041
233,4.54925576009177
234,4.533796420242045
235,4.531481008404413
236,4.520545625219347
237,4.509702153139258
238,4.503233896947729
239,4.48828549350332
240,4.481960658492914
241,4.475688104921736
242,4.4694671873399
243,4.454899782980475
244,4.444633340655754
245,4.446946683787218
246,4.469986197943297
247,4.455645920289734
248,4.441420849102348
249,4.505217451171064
250,4.490900454323024
251,4.480765785120799
252,4.470711248768191
253,4.493035423767512
254,4.523228482197915
255,4.517125374086534
256,4.5030867754733634
257,4.520968396409388
258,4.526827522224763
259,4.512908489472317
260,4.4990961399102405
261,4.501058313226415
262,4.588866228242327
263,4.59046486425736
264,4.588177361662129
265,4.585907062344407
266,4.59519121374121
267,4.608237907265787
268,4.594461738675131
269,4.588396066464693
270,4.589956272158477
271,4.591505002954225
272,4.577988276511508
273,4.572070563023401
274,4.599827965871207
275,4.5864231934958015
276,4.576825881326814
277,4.563599963165325
278,4.572577563009014
279,4.563131098081007
280,4.553751885282286
281,4.544439209164628
282,4.5460947802241005
283,4.533251885062029
284,4.531327191955407
285,4.518624701159962
286,4.506010753508633
287,4.5006300561187
288,4.5486986753079774
289,4.5361047787140665
290,4.5306715266648
291,4.560528180292982
292,4.54801796414723
293,4.5355928757767945
294,4.547685231446522
295,4.535342809997706
296,4.523083526683467
297,4.5178192288707955
298,4.505699907087682
299,4.49709538447332
300,4.485125141915433
301,4.483469936887235
302,4.471622691531523
303,4.470023825635231
304,4.458297376284447
305,4.4466475940751815
306,4.438431736094824
307,4.460396158853572
308,4.452185984145018
309,4.447355291990915
310,4.43592341752439
311,4.431176502589025
312,4.423164337486731
313,4.438201170609574
314,4.426939977412404
315,4.419015354592847
316,4.407885450967731
317,4.396825570103485
318,4.385835053478787
319,4.391041919954051
320,4.399432336790402
321,4.43342128136627
322,4.441625919916064
323,4.437031211927039
324,4.441997824041105
325,4.431092734284997
326,4.429730969321159
327,4.418928864977156
328,4.414473022471069
329,4.410044194782341
330,4.464958786119344
331,4.482188446702535
332,4.471380456868899
333,4.510154098107269
334,4.499322210381061
335,4.491631814708194
336,4.480918911205847
337,4.470269421584337
338,4.459682784658815
339,4.45828443178284
340,4.447794160474928
341,4.446439670982154
342,4.436044232546972
343,4.428717068664733
344,4.424431788282148
345,4.420171288102823
346,4.409969968938771
347,4.3998273015026
348,4.389742781624665
