,moves
0,2.0
1,6.500449955004499
2,5.666799951119111
3,4.499749965013498
4,5.6002399920047985
5,4.8331499605710535
6,4.714057120020568
7,4.249474967538244
8,4.555333383732137
9,4.199480012046787
10,4.272327345499615
11,4.082758388117503
12,4.384446353876262
13,4.929121842079136
14,4.666813545706611
15,5.000637868593293
16,5.295188710316129
17,5.445711569245599
18,5.422210820596152
19,6.102390814263907
20,5.858933622044667
21,5.728709040970119
22,5.871252176439805
23,5.834866454558628
24,6.0018719156771025
25,6.156030777175389
26,6.2987704390112915
27,6.180638869531977
28,6.070654325370674
29,6.168582587171987
30,6.19548303317366
31,6.314743082567334
32,6.153174412001193
33,6.089636566295939
34,6.230410147988991
35,6.9487400531739105
36,6.787383881465183
37,7.136372211895544
38,7.313032189424618
39,7.2549806010268725
40,7.126297046409328
41,6.979834050382999
42,6.840183325824332
43,6.729705526683905
44,6.624137882910002
45,6.501323076803586
46,6.4051090737754945
47,6.333835406728268
48,6.40901475336048
49,6.3003035799728515
50,6.195855624664297
51,6.308043929898302
52,6.226336730087252
53,6.240739885281382
54,6.144938302872255
55,6.052558239415022
56,6.192769196492194
57,6.137407125423041
58,6.083921755405945
59,5.99868889094577
60,5.982218526911315
61,5.901369046496023
62,5.823086248602988
63,5.7629734510221
64,5.720193576620584
65,5.693960280211814
66,5.698558246704568
67,5.628997883837044
68,5.576045308508868
69,5.538990186780705
70,5.545528834375678
71,5.481947249049276
72,5.420107654641669
73,5.468838541764419
74,5.58343106592049
75,5.615467066996506
76,5.594327143962535
77,5.5478903389928815
78,5.808802104714062
79,5.760815019193148
80,5.763791603225501
81,5.729813118390374
82,5.696653410349579
83,5.688290900166038
84,5.632669988064685
85,5.6252506601786365
86,5.571628401487963
87,5.553613181194238
88,5.5360028076409105
89,5.485152945643965
90,5.435420692864801
91,5.419675900581421
92,5.404269715428741
93,5.421403913180212
94,5.374424021027289
95,5.359970680994511
96,5.314589704531863
97,5.301045003082904
98,5.257173010421325
99,5.2141784859835125
