,moves
0,1.0
1,46.50454954504549
2,31.333332928969767
3,27.248774737603235
4,26.398679888110376
5,23.16394996293124
6,20.71048581735194
7,24.999675722557164
8,23.109311580821835
9,21.496930343159203
10,19.631709309409345
11,18.4110586474366
12,17.07013884072411
13,15.920779105990366
14,14.924667428839614
15,14.05306979847503
16,15.58180285083193
17,16.82937643935081
18,16.785646438646662
19,15.994863730739604
20,15.517965439511627
21,15.494372085734055
22,15.080664597355296
23,15.703734247328386
24,15.314652698113743
25,14.801269520312445
26,14.511581828067635
27,14.063532221299154
28,13.680962052824624
29,13.257036470208405
30,12.860461004479522
31,13.146957787525919
32,12.838489352730125
33,12.66620185313052
34,12.50375939032094
35,12.406091745430441
36,12.66632101983892
37,12.96568048577932
38,12.9408252491341
39,13.067798462741903
40,12.77228315631236
41,13.423223349658086
42,13.530107616007
43,13.358231953308762
44,13.952879688308869
45,14.434324642656994
46,14.232669679383136
47,13.955691505574286
48,13.690018648347667
49,13.55556167043036
50,13.308141362434787
51,13.108895300521102
52,13.068897581717819
53,14.184624542858376
54,14.27265039393789
55,14.124110620793315
56,13.910213721003286
57,14.015809572135959
58,14.117825863452923
59,14.04878977073236
60,14.196413011925475
61,13.982266817896285
62,13.822833857756633
63,14.218710328637224
64,14.045007965109791
65,13.922319983112876
66,13.743198044835788
67,13.569344476499817
68,13.38593870401865
69,13.337233671375364
70,13.247350687291448
71,13.173952214282444
72,13.695856494527547
73,14.013081560842739
74,14.321847139762816
75,14.397121347162832
76,14.234893223497604
77,14.373972707316328
78,14.267144216692087
79,14.112590505987292
80,14.17341282438861
81,14.060633457023837
82,14.15707488549392
83,14.095170227300141
84,13.987267011707953
85,13.870146221970405
86,13.836871544660566
87,13.689725394501679
88,13.557221091999072
89,13.450081966603513
90,13.422914978728299
91,13.363432298608856
92,13.478859299468368
93,13.344867205054168
94,13.29870055827853
95,13.274527595427152
96,13.230035957663942
97,13.289486020337678
98,13.194730382528267
99,13.404849320803491
100,13.320798165507451
101,13.198782082595192
102,13.079135325354319
103,13.010363296858648
104,12.942901258526902
105,12.829045373896513
106,12.71731771558025
107,12.65445253308471
108,12.750394428453562
109,12.725117350068956
110,12.627428067551104
111,12.522455275548705
112,12.455136603118142
113,12.3535133591838
114,12.262452697860724
115,12.164241922253831
116,12.076356561831785
117,12.032831362016807
118,12.058060893393506
119,12.125034312998155
120,12.0570763658291
121,11.973639960635948
122,11.940938261532597
123,11.859779417440722
124,12.079604257820966
125,12.00663952028305
126,11.942797525725913
127,11.879953115530808
128,11.904450390752855
129,11.835067342572026
130,12.060606798167717
131,12.029439935564687
132,11.945412495535459
133,11.968512407137988
134,12.006284270809338
135,11.968974240403064
136,11.88781505452672
137,11.807832161771094
138,11.729000174514796
139,11.658537019997823
140,11.617841165015575
141,11.556292520990272
142,11.509790283260067
143,11.470978163618952
144,11.41171244418848
145,11.353258640421567
146,11.785678447966921
