,moves
532,24.0
533,1.0
534,12.0
535,1.0
536,28.0
537,3.0
538,30.0
539,30.0
540,30.0
541,30.0
542,30.0
543,1.0
544,26.0
545,8.0
546,25.0
547,2.0
548,30.0
549,25.0
550,1.0
551,1.0
552,9.0
553,5.0
554,29.0
555,19.0
556,1.0
557,3.0
558,23.0
559,10.0
560,1.0
561,3.0
562,7.0
563,1.0
564,22.0
565,18.0
566,6.0
567,1.0
568,5.0
569,5.0
570,3.0
571,6.0
572,23.0
573,16.0
574,3.0
575,7.0
576,9.0
577,12.0
578,1.0
579,2.0
580,2.0
581,1.0
582,1.0
583,3.0
584,15.0
585,4.0
586,30.0
587,4.0
588,8.0
589,30.0
590,17.0
591,14.0
592,8.0
593,1.0
594,11.0
595,24.0
596,22.0
597,3.0
598,1.0
599,2.0
600,1.0
601,1.0
602,27.0
603,1.0
604,1.0
605,9.0
606,13.0
607,1.0
608,11.0
609,4.0
610,30.0
611,30.0
612,15.0
613,1.0
614,2.0
615,30.0
616,9.0
617,30.0
618,12.0
619,1.0
620,16.0
621,4.0
622,1.0
623,30.0
624,11.0
625,1.0
626,12.0
627,14.0
628,30.0
629,1.0
630,10.0
631,30.0
632,30.0
633,20.0
634,7.0
635,24.0
636,4.0
637,2.0
638,26.0
639,1.0
640,1.0
641,2.0
642,2.0
643,3.0
644,8.0
645,13.0
646,14.0
647,2.0
648,30.0
649,2.0
650,6.0
651,30.0
652,5.0
653,1.0
654,4.0
655,16.0
656,30.0
657,1.0
658,27.0
659,1.0
660,12.0
661,1.0
662,1.0
663,18.0
664,30.0
665,28.0
666,5.0
667,3.0
668,6.0
669,30.0
670,1.0
671,15.0
672,19.0
673,16.0
674,9.0
675,4.0
676,12.0
677,3.0
678,7.0
679,30.0
680,8.0
681,6.0
682,2.0
683,1.0
684,7.0
685,6.0
686,2.0
687,20.0
688,3.0
689,16.0
690,7.0
691,7.0
692,9.0
693,16.0
694,1.0
695,6.0
696,4.0
697,15.0
698,17.0
699,2.0
700,1.0
701,28.0
702,6.0
703,6.0
704,3.0
705,6.0
706,16.0
707,3.0
708,7.0
709,7.0
710,27.0
711,14.0
712,4.0
713,30.0
714,9.0
715,1.0
716,16.0
717,17.0
718,3.0
719,2.0
720,10.0
721,2.0
722,5.0
723,30.0
724,8.0
725,7.0
726,7.0
727,8.0
728,30.0
729,4.0
730,4.0
731,1.0
732,30.0
733,2.0
734,2.0
735,1.0
736,4.0
737,2.0
738,20.0
739,20.0
740,2.0
741,21.0
742,25.0
743,3.0
744,9.0
745,4.0
746,26.0
747,4.0
748,21.0
749,3.0
750,30.0
751,2.0
752,1.0
753,4.0
754,20.0
755,9.0
756,3.0
757,21.0
758,5.0
759,7.0
760,7.0
761,1.0
762,22.0
763,20.0
764,19.0
765,7.0
766,2.0
767,9.0
768,3.0
769,23.0
770,30.0
771,2.0
772,2.0
773,26.0
774,30.0
775,21.0
776,3.0
777,1.0
778,19.0
779,30.0
780,5.0
781,2.0
782,16.0
783,20.0
784,1.0
785,2.0
786,9.0
787,3.0
788,13.0
789,9.0
790,10.0
791,1.0
792,6.0
793,22.0
794,28.0
795,1.0
796,17.0
797,1.0
798,6.0
799,3.0
800,1.0
801,4.0
802,30.0
803,1.0
804,11.0
805,1.0
806,24.0
807,15.0
808,3.0
809,8.0
810,14.0
811,8.0
812,4.0
813,2.0
814,2.0
815,15.0
816,1.0
817,30.0
818,1.0
819,9.0
820,1.0
821,14.0
822,2.0
823,1.0
824,14.0
825,22.0
826,30.0
827,2.0
828,1.0
829,15.0
